0.428158, 0.453755, 0.479816, 0.497117, 
0.307326, 0.375883, 0.445884, 0.49227, 
0.0253545, 0.193779, 0.366776, 0.480976, 
-1.25614, -0.639229, 0.0122802, 0.431872, 
-1.25409, -0.63815, 0.0140634, 0.432555, 
-1.25198, -0.637042, 0.0158945, 0.433256, 
-1.24981, -0.635903, 0.017776, 0.433977, 
-1.24758, -0.634732, 0.0197108, 0.434719, 
-1.24528, -0.633527, 0.0217019, 0.435482, 
-1.24292, -0.632286, 0.0237528, 0.436268, 
-1.24048, -0.631007, 0.0258671, 0.437078, 
-1.23796, -0.629686, 0.0280489, 0.437914, 
-1.23536, -0.628322, 0.0303024, 0.438778, 
-1.23268, -0.626912, 0.0326326, 0.439671, 
-1.2299, -0.625452, 0.0350449, 0.440596, 
-1.22701, -0.623938, 0.0375451, 0.441555, 
-1.22402, -0.622368, 0.0401399, 0.44255, 
-1.22091, -0.620735, 0.0428367, 0.443585, 
-1.21768, -0.619036, 0.0456436, 0.444662, 
-1.2143, -0.617264, 0.04857, 0.445784, 
-1.21078, -0.615414, 0.0516263, 0.446957, 
-1.20709, -0.613477, 0.0548246, 0.448185, 
-1.20323, -0.611446, 0.0581784, 0.449472, 
-1.19916, -0.609311, 0.0617036, 0.450826, 
-1.19488, -0.607062, 0.0654182, 0.452252, 
-1.19036, -0.604685, 0.0693435, 0.45376, 
-1.18556, -0.602165, 0.0735044, 0.455358, 
-1.18046, -0.599483, 0.0779306, 0.457059, 
-1.17501, -0.59662, 0.0826576, 0.458875, 
-1.16916, -0.593548, 0.0877284, 0.460825, 
-1.16286, -0.590236, 0.0931958, 0.462927, 
-1.15602, -0.586643, 0.0991258, 0.465208, 
-1.14856, -0.582718, 0.105602, 0.467699, 
-1.14034, -0.578398, 0.112731, 0.470443, 
-1.13121, -0.573593, 0.120658, 0.473495, 
-1.12093, -0.568188, 0.129574, 0.476929, 
-1.1092, -0.562018, 0.139752, 0.480851, 
-1.09555, -0.554839, 0.15159, 0.485415, 
-1.07929, -0.54628, 0.165703, 0.490859, 
-1.05924, -0.535725, 0.183101, 0.497575, 
-1.03329, -0.522062, 0.205616, 0.506275, 
-0.997093, -0.50299, 0.237033, 0.518429, 
-0.939561, -0.472662, 0.286969, 0.537778, 
-0.820226, -0.409688, 0.390569, 0.578027, 
-0.316988, -0.143609, 0.827696, 0.748741, 
-1.00978, -0.593519, 0.639845, 0.724101, 
-0.5585, -0.354782, 1.0315, 0.877125, 
-0.584413, -0.377122, 1.05227, 0.889803, 
-0.582892, -0.382863, 1.08579, 0.90606, 
-0.602186, -0.399941, 1.10358, 0.916624, 
-0.605696, -0.40739, 1.12829, 0.929034, 
-0.616685, -0.418697, 1.1463, 0.938893, 
-0.623386, -0.42716, 1.16508, 0.948705, 
-0.63083, -0.435728, 1.18184, 0.957599, 
-0.637473, -0.443554, 1.19771, 0.965981, 
-0.643777, -0.450939, 1.21259, 0.97384, 
-0.649713, -0.457893, 1.22662, 0.981249, 
-0.65533, -0.464469, 1.23989, 0.988255, 
-0.660659, -0.470706, 1.25248, 0.9949, 
-0.665728, -0.476635, 1.26446, 1.00122, 
-0.670561, -0.482285, 1.27588, 1.00724, 
-0.67518, -0.487682, 1.28679, 1.01299, 
-0.679602, -0.492848, 1.29723, 1.0185, 
-0.683844, -0.4978, 1.30725, 1.02378, 
-0.687919, -0.502556, 1.31688, 1.02885, 
-0.69184, -0.50713, 1.32613, 1.03373, 
-0.695618, -0.511536, 1.33506, 1.03842, 
-0.699264, -0.515786, 1.34366, 1.04296, 
-0.702786, -0.51989, 1.35198, 1.04733, 
-0.706192, -0.523858, 1.36002, 1.05157, 
-0.70949, -0.527699, 1.3678, 1.05566, 
-0.712686, -0.531419, 1.37535, 1.05963, 
-0.715786, -0.535028, 1.38267, 1.06348, 
-0.718796, -0.53853, 1.38977, 1.06722, 
-0.721721, -0.541933, 1.39667, 1.07085, 
-0.724566, -0.545241, 1.40339, 1.07438, 
-0.727335, -0.54846, 1.40992, 1.07781, 
-0.730032, -0.551594, 1.41628, 1.08116, 
-0.73266, -0.554648, 1.42248, 1.08441, 
-0.735223, -0.557625, 1.42853, 1.08759, 
-0.737724, -0.56053, 1.43443, 1.09069, 
-0.740166, -0.563365, 1.44019, 1.09372, 
-0.742551, -0.566135, 1.44581, 1.09667, 
-0.744883, -0.568841, 1.45131, 1.09956, 
-0.747164, -0.571487, 1.45669, 1.10239, 
-0.749395, -0.574075, 1.46195, 1.10515, 
-0.751579, -0.576608, 1.4671, 1.10785, 
-0.753718, -0.579089, 1.47215, 1.1105, 
-0.755813, -0.581518, 1.47709, 1.11309, 
-0.757867, -0.583898, 1.48193, 1.11564, 
-0.75988, -0.586232, 1.48668, 1.11813, 
-0.761856, -0.588521, 1.49133, 1.12057, 
-0.763794, -0.590766, 1.4959, 1.12297, 
-0.765696, -0.592969, 1.50039, 1.12532, 
-0.767564, -0.595133, 1.50479, 1.12763, 
-0.769399, -0.597257, 1.50912, 1.1299, 
-0.771201, -0.599344, 1.51336, 1.13213, 
-0.772973, -0.601395, 1.51754, 1.13432, 
-0.774715, -0.603411, 1.52164, 1.13647, 
-0.776428, -0.605393, 1.52568, 1.13859, 
